"POPONE"	"POPTWO"	"POPTHREE"	"DISP"
232	12689	1455	0.2120276
10194	2897	291	0.2755985
1749	142	157	0.2619615
201	2434	951	0.0635427
140	22374	433	0.1020954
62735	19485	1545	0.1576339
25950	2009	402	0.0044946
34977	81651	1442	0.103203
7009	308	9204	0.2150225
12138	958	98163	0.1003655
13487	131	10421	0.225482
1020	51449	56920	0.0813546
8163	5193	14937	0.1197857
5660	4510	13331	0.2335224
181	471	143	0.2858124
23872	30452	58081	0.023926
1059	119	399	0.1048742
238	1849	758	0.2332736
274	8346	7025	0.1599657
344	34261	28278	0.0078918
1110	85491	77386	0.2685664
342	4735	1853	0.1606443
29149	7700	3536	0.1035434
401	5306	132	0.2797192
48101	124	255	0.2409237
14946	166	2301	0.1832945
467	17472	2037	0.2067204
1318	281	1167	0.165131
30653	150	31478	0.0342019
51192	3154	8525	0.1415726
6511	31851	4761	0.2781331
434	1548	660	0.1264988
3316	137	1306	0.1204335
32551	13104	2303	0.2732034
2356	157	856	0.08707
256	2419	77118	0.1885104
117	5776	90965	0.111031
499	6183	4302	0.2569352
2222	4303	10493	0.0603681
329	39302	35979	0.216946
30355	10520	1871	0.0272823
66885	5798	10109	0.0601373
127	544	241	0.1598893
631	137	60532	0.2244338
1432	110	575	0.0034353
469	1681	5116	0.2351281
452	12415	85535	0.2239752
19592	39726	533	0.0770923
123	157	307	0.1809754
383	55935	12679	0.0826601
403	82210	223	0.0664096
1316	255	725	0.1995624
950	84519	469	0.1278237
200	90568	2767	0.1711319
8546	1191	60990	0.1015578
1513	18073	3149	0.2279897
135	293	1774	0.0136374
10475	23656	2420	0.2160601
11635	681	23057	0.2393673
838	5648	811	0.194429
145	7180	28476	0.1276519
2624	2953	18735	0.0810355
116	104	363	0.0446861
533	53599	27712	0.1444822
706	32842	2001	0.1725643
30525	12837	1220	0.2033884
58179	6537	6664	0.20258
3451	93730	27457	0.1121418
1025	58334	284	0.0733196
3384	5876	68740	0.1686125
41596	5402	6840	0.0294518
77498	18856	1186	0.0031888
1171	352	371	0.1897578
163	865	32035	0.2040769
700	48816	663	0.0685825
87247	318	940	0.13791
251	6732	4090	0.0433005
69162	146	234	0.0817269
2803	567	1431	0.0587081
7842	141	33748	0.0723999
933	13651	1599	0.085213
107	8611	140	0.2631695
23207	4232	13226	0.1096512
8496	46772	2067	0.1801787
192	1205	13765	0.2302212
240	841	318	0.0344696
37785	2721	493	0.236187
805	372	7807	0.1213636
210	15669	3667	0.1844241
3752	2009	115	0.15985
3494	339	1968	0.0537656
61127	27915	205	0.1103039
1501	52600	78272	0.2532593
17503	9072	6784	0.2756445
6490	10210	19397	0.1186888
229	7000	36983	0.0767136
121	3898	63431	0.1391575
76515	7405	3077	0.2181796
80291	26170	25621	0.0848398
4805	3515	3259	0.2820878
41925	4835	118	0.2719235
162	111	4422	0.2555792
12934	94083	11013	0.018276
2626	1563	128	0.236155
422	7523	1346	0.1937839
580	5857	38891	0.1355673
125	1618	28738	0.2523885
5596	6083	1290	0.2256468
78940	20616	13962	0.0177996
266	2365	453	0.0721747
922	843	183	0.0945911
1274	52536	39079	0.1548994
20859	1582	2454	0.2157861
62808	53584	5129	0.0366006
6125	575	375	0.0031792
41844	186	7925	0.1390007
10197	1306	83222	0.0473491
122	245	58830	0.2076886
36066	85044	353	0.160624
9325	72578	44219	0.2732508
26428	4995	8904	0.1716125
14537	690	227	0.1507294
202	1068	181	0.2952232
1928	184	895	0.1888116
2337	215	250	0.2499221
563	53843	8005	0.2586787
5988	49135	161	0.1081893
368	743	101	0.0279821
284	35104	59433	0.266941
9694	4286	274	0.0120395
55876	38668	118	0.0589442
43560	109	149	0.2970315
1420	718	2500	0.0887784
19691	5951	52962	0.2142257
1755	25365	8751	0.2493092
7120	5313	1173	0.0185315
1912	468	75292	0.0695776
424	819	5183	0.1398488
15155	34794	1262	0.2863
273	134	72915	0.2635074
2799	636	13797	0.107345
10434	1919	16232	0.0268889
1835	12695	62038	0.1290754
1009	33434	2545	0.134874
255	341	30775	0.2776095
39958	110	128	0.151724
25671	392	5597	0.1220818
57036	2759	85479	0.0975452
1382	68936	50168	0.0561782
526	3509	6019	0.2932952
183	22018	1612	0.0851722
2051	4676	1954	0.0663323
135	321	1303	0.2216048
235	2642	50490	0.0471604
46074	20014	2360	0.1456679
364	462	3085	0.1330719
6919	281	121	0.0152548
1629	54437	114	0.2743477
252	9570	4582	0.0385558
47001	4847	6516	0.1937845
852	27966	70437	0.1299473
756	18479	30626	0.2809847
996	17805	301	0.0568563
215	11056	75024	0.0520118
8727	16852	15511	0.0926505
9948	40317	7067	0.1194213
37738	4660	23347	0.2073146
349	273	967	0.2853612
2008	13257	950	0.2993482
214	27907	2854	0.1319926
3228	718	916	0.028563
547	283	783	0.2207702
25358	98330	1040	0.0598966
1387	2385	896	0.1076885
1392	531	209	0.0885286
8602	109	2261	0.2678481
551	41888	40425	0.0047466
2020	26481	42260	0.2733164
66456	15774	81131	0.1398803
2905	296	174	0.1499905
334	4394	5646	0.2657949
3175	881	3157	0.1624464
2403	2269	243	0.0284603
1381	10778	4942	0.1775849
1081	5806	237	0.2339327
9750	264	9243	0.0904218
29375	23681	7034	0.1484312
75100	101	37809	0.2519223
22101	9234	315	0.1650029
7946	20977	964	0.1965694
3873	696	46884	0.1966177
271	15978	585	0.1918322
53699	342	35611	0.2978922
394	171	8361	0.1005478
19882	61141	14437	0.285185
11091	15049	436	0.2415223
58596	35003	410	0.2174039
3968	30935	1019	0.2115652
10813	69447	61339	0.20101
67030	5384	9592	0.146251
119	11504	21126	0.0023791
916	251	7572	0.2929203
15759	900	1087	0.272612
528	3119	906	0.2472463
6437	67510	15081	0.1423823
23837	10868	86378	0.1267458
287	309	450	0.0572344
18725	3328	13373	0.2369273
387	1603	6537	0.2318851
2847	13994	2871	0.0295405
543	608	98992	0.0174827
129	9382	15109	0.0766521
24144	19817	2269	0.225393
28756	288	21691	0.0706663
2965	1317	1615	0.1643385
8823	54113	2959	0.190214
165	178	53767	0.0548282
2403	9657	196	0.1042214
279	76101	116	0.0123325
37795	29972	8534	0.2752181
10437	34229	23117	0.0629046
37719	24713	790	0.1686648
968	3657	38755	0.0906135
582	29730	100	0.269316
217	130	127	0.2989884
24825	50411	6844	0.2630632
189	6631	77621	0.1829685
764	87771	64350	0.2785449
136	44182	11351	0.1039527
9293	9953	7942	0.0525822
82148	41334	276	0.1390935
38900	389	16101	0.0815923
40082	1762	171	0.0747761
3922	9723	87827	0.2233155
25167	52323	3749	0.1537037
265	7946	61191	0.0460325
4451	93761	291	0.2374192
76426	25792	306	0.2521725
324	7257	57087	0.1647131
1285	70391	48640	0.1045283
26348	148	180	0.2346089
33006	809	99713	0.2673225
992	12106	375	0.2593983
13023	30793	109	0.0392875
12736	3806	4309	0.0942822
30321	22874	1345	0.1557675
6690	115	310	0.2247503
29458	10844	17155	0.2727623
5272	30972	917	0.0830767
61014	198	263	0.125567
736	7662	549	0.1940423
85062	1339	2470	0.1953576
108	49485	1429	0.1861432
238	448	6469	0.2693137
2813	581	2419	0.1687838
1327	50178	17882	0.2741035
1644	4900	7148	0.0174294
36201	8176	10001	0.0151481
3508	8707	61342	0.0620325
9572	300	55820	0.2132314
4099	53376	730	0.0781378
817	34188	298	0.1980959
1883	18710	9475	0.2611137
548	3222	18013	0.0715488
218	6307	14212	0.2309413
13992	823	16098	0.0903034
1207	2677	994	0.2596927
54892	18923	16517	0.2468331
30888	12930	51434	0.1511834
9141	554	305	0.0500567
2243	113	1051	0.0249308
58437	1214	880	0.0642093
721	2291	41944	0.2384115
546	294	82104	0.214444
172	5651	1175	0.2400423
374	53821	3129	0.0774349
833	8361	3886	0.0490206
5514	1483	58991	0.2697168
472	449	171	0.2695188
81997	126	4464	0.0214861
1900	263	2323	0.1221067
532	2582	4328	0.0169848
453	7657	20474	0.2467997
18641	56814	54906	0.1111377
36035	845	6257	0.0421544
929	34790	3136	0.0217218
1187	111	131	0.2094876
230	2537	201	0.1904028
159	3099	412	0.2436627
30920	201	1387	0.2034189
9280	1228	7065	0.2588106
112	418	3178	0.0456908
37888	153	37651	0.0818927
54878	175	81518	0.2374843
165	74977	403	0.1289304
8353	2143	10656	0.1622792
82516	1666	415	0.2682377
50664	13120	40663	0.2099823
2230	4081	701	0.0149517
63395	1783	202	0.1699847
67660	175	3082	0.2074104
30379	9385	75233	0.1580478
3755	24734	6573	0.2807868
398	10575	26606	0.2867739
55070	173	5525	0.2900236
660	178	141	0.0878664
226	21443	21377	0.0665299
579	868	31508	0.1637079
1996	1631	29614	0.2113983
537	100	15769	0.00488
3026	240	871	0.2804471
1987	22813	8889	0.0469778
1801	3269	660	0.2136758
307	23288	15900	0.1193259
8795	188	40049	0.0368597
1744	74659	24136	0.1525895
817	2737	7376	0.0795959
532	116	829	0.2271142
9613	168	12041	0.1682874
57887	607	4756	0.2162014
243	11313	1155	0.0394139
49787	42203	17964	0.2774341
199	1081	176	0.2934779
18937	13520	13487	0.2209793
2497	515	529	0.2615428
39409	1462	6201	0.20935
1340	5834	1185	0.0094286
46775	37676	8686	0.21699
94657	3702	132	0.130692
394	178	24886	0.1702579
109	1431	118	0.1110565
295	56728	301	0.2889367
12603	206	406	0.2668302
1299	12623	167	0.1217163
11951	31207	186	0.1390203
10705	10063	238	0.1597644
987	12315	72881	0.1166766
4568	23775	5384	0.1508214
4089	256	10153	0.2927298
112	49129	7418	0.2910231
48815	3800	66465	0.1279813
351	86320	6187	0.1378509
375	1076	2781	0.2428987
3907	104	93626	0.1531557
34996	46031	12704	0.0543901
50411	612	1044	0.219026
422	10690	70098	0.2833981
3586	193	26646	0.0698915
8321	17366	88287	0.2600607
257	228	4229	0.2462826
35191	158	11556	0.1115908
47164	878	308	0.2421398
60670	94971	120	0.0217292
1369	3830	305	0.1989645
45667	382	2157	0.0945865
33514	2709	56528	0.1111235
3058	1756	232	0.0475949
221	10653	1102	0.012263
75871	13377	289	0.2485235
44734	27273	5077	0.1636486
23410	18315	3162	0.0608847
577	983	884	0.080896
567	5025	17156	0.2934936
102	39696	2633	0.2423807
208	86387	450	0.0188376
1964	1130	519	0.114649
405	658	5214	0.0527786
662	31038	1104	0.1850646
67410	42929	5145	0.259029
2633	142	49065	0.2061741
841	268	66427	0.0157836
542	97482	25521	0.1733588
3297	44008	586	0.2122852
4114	16359	392	0.0518764
27169	7367	7896	0.1171533
37331	621	1312	0.1692418
596	6378	129	0.2854512
7320	2701	103	0.1585898
2619	1023	26324	0.2170419
27489	3176	357	0.0089421
2424	70779	4269	0.2649932
83144	177	540	0.1136312
7191	80672	30040	0.1566101
1945	1816	11087	0.2339354
10266	6490	546	0.1563801
354	803	1515	0.1428753
1814	828	310	0.1964343
19676	220	61136	0.1297777
102	9787	4941	0.100597
31927	72265	44420	0.1436555
62124	1996	13093	0.0300732
761	12940	254	0.2989527
56390	3178	4763	0.047483
16144	161	200	0.0086907
69092	43619	903	0.1913861
556	747	3081	0.0420287
129	1504	28122	0.0988246
238	85681	8591	0.2021916
11510	17187	76888	0.0074922
4976	935	1335	0.1171946
1198	712	1019	0.0380077
39622	8180	64423	0.2590188
7537	328	3605	0.1515915
30301	51843	31806	0.077135
17346	76178	259	0.0806856
260	27169	7309	0.1579262
265	668	29281	0.1827941
408	2456	189	0.0249244
578	275	227	0.2229782
2466	5943	827	0.2342109
8673	36916	374	0.2570615
32950	31620	143	0.0481819
6480	11500	405	0.2868992
228	54359	783	0.0829427
123	370	105	0.0368158
331	1083	4703	0.253512
3786	9765	876	0.2910845
157	100	410	0.1757397
1175	2260	157	0.0546029
11865	13446	484	0.2594164
543	7907	6379	0.0243266
740	17492	3774	0.1227335
7268	2329	1937	0.1481229
3777	822	5355	0.0180794
3140	16566	23555	0.1971837
266	1070	62609	0.2217452
2117	5132	1159	0.0116537
7338	4479	17889	0.1863003
5094	4527	12048	0.203946
28693	571	640	0.1397437
310	5288	345	0.122499
37745	38364	9136	0.1852765
106	3077	30328	0.1957742
183	10813	219	0.1871804
155	140	1453	0.183021
60963	660	263	0.0464012
749	36636	875	0.0352223
2179	13958	1659	0.2644243
15522	765	30901	0.1467943
583	579	7514	0.2454103
3306	822	8998	0.0035393
7347	2709	2767	0.1243098
604	32884	1250	0.2105567
26230	4586	150	0.0848434
34068	45173	5432	0.1108919
6569	1577	94816	0.0574145
93075	3686	100	0.022763
147	8102	269	0.1947821
23317	4419	541	0.0679502
2516	5747	193	0.0026154
107	1939	4142	0.022945
212	105	46490	0.1616824
822	838	2913	0.0538742
393	92737	10575	0.2571563
3528	203	20052	0.1186651
107	48140	904	0.075512
30579	64475	307	0.2189363
2158	143	1517	0.0915529
5493	648	44109	0.127882
401	102	3546	0.0397274
104	49513	842	0.1981152
7525	558	980	0.161256
14451	839	155	0.2211475
266	135	6999	0.2116037
35297	639	384	0.204846
26228	45470	116	0.0517759
802	5883	41046	0.1613729
1232	1892	3803	0.2934985
1409	2389	989	0.0820629
18081	668	8129	0.0369395
182	48170	4022	0.2285757
545	3336	705	0.1222092
80792	749	4629	0.1989464
8296	187	6562	0.0084099
3514	35247	967	0.1055893
3090	146	50410	0.1790525
459	322	404	0.1139521
24803	209	1851	0.1325647
791	51293	241	0.0429306
548	62255	5020	0.0820176
167	116	424	0.0034839
61232	2595	170	0.2358389
520	306	163	0.1117715
2696	3875	12644	0.1936007
6089	7841	7995	0.0307359
608	1133	33218	0.2087196
447	3975	2298	0.1884055
306	252	71061	0.2187415
6775	315	695	0.0372329
5435	1300	48823	0.1726169
5294	5159	17245	0.2087153
34453	163	6371	0.1811003
11456	6074	11692	0.1854783
20340	1985	930	0.1036449
1718	134	15579	0.2414655
47749	13129	46748	0.1989991
5798	3169	7603	0.2343644
11247	7740	135	0.2973576
68441	131	1735	0.1929718
5571	1673	1314	0.2614547
231	1705	49148	0.1071169
529	541	32934	0.2840974
5435	21945	3099	0.2391586
11565	630	3930	0.175022
7539	13103	704	0.0607522
2931	380	492	0.2444517
2626	685	14563	0.1237187
374	171	3302	0.1394215
2479	70989	838	0.0287384
113	7411	248	0.0013108
42035	58029	3132	0.1443538
264	35561	19108	0.0390804
5011	253	58404	0.0508819
446	764	1246	0.1969983
68786	69233	140	0.043649
476	444	27887	0.1722096
52206	5341	786	0.0619622
238	11052	29443	0.1486524
261	278	693	0.0958309
85356	64394	2232	0.2449352
996	21035	1228	0.0137502
36045	743	8887	0.2672246
135	15693	24645	0.2435463
3102	2249	350	0.1137096
22194	1126	400	0.2463327
41662	29674	11016	0.2250617
25397	277	26269	0.0512018
2121	167	104	0.0165256
1798	43354	20912	0.0018324
8127	5033	8077	0.2792636
402	351	47914	0.1025268
1736	97202	117	0.1103385
22927	67299	4114	0.225227
986	1969	545	0.0454995
172	14880	68820	0.2025423
226	1070	59346	0.0042702
356	35594	2808	0.2618436
503	5856	60936	0.2369035
19930	152	20145	0.0918705
3446	22716	2938	0.0641742
43771	15408	6179	0.0591798
2028	6285	147	0.1212091
12168	58752	3713	0.2291544
999	137	101	0.1236198
1765	31493	5261	0.0320858
2820	519	43170	0.1718618
153	26704	289	0.0402278
97068	8677	193	0.2024232
122	117	285	0.1064077
107	43028	108	0.2315607
2016	8918	789	0.0381076
207	11735	54180	0.0580908
98951	75438	286	0.1135121
23402	33870	226	0.0616955
12600	5275	136	0.024313
5872	342	1503	0.2769626
2913	41638	2478	0.0618853
66417	867	3179	0.0665853
31827	6974	73019	0.0315155
2218	127	2312	0.2569867
211	5482	184	0.274395
147	56635	703	0.0317748
4020	685	46760	0.2410627
64784	12494	650	0.0638763
28022	11320	329	0.000220164
528	42509	16476	0.0425557
35595	5229	739	0.2625319
22925	399	58866	0.1782645
131	19954	374	0.2358227
527	12034	9044	0.0825648
148	21895	126	0.2820081
163	7479	2811	0.207724
19592	1396	27934	0.1720775
555	578	63095	0.1543548
4178	924	14814	0.0811289
10727	5843	2298	0.0778629
461	213	20389	0.2991393
7618	8697	15480	0.0370269
57776	23583	359	0.2002648
7645	2846	422	0.1007851
125	79975	284	0.1549022
3723	1007	263	0.2339385
4324	175	111	0.0731206
157	103	4323	0.2801717
37896	535	18366	0.1212169
97821	98782	2829	0.1284248
1115	34928	1845	0.219603
15544	6262	1325	0.2281595
21387	8452	578	0.1299288
3699	2209	13891	0.0862427
563	3808	533	0.0669723
8891	15671	8290	0.1477501
2113	1030	545	0.2687403
18312	6741	76837	0.0815846
373	3370	611	0.0271703
27234	11936	157	0.0773471
31102	2937	100	0.2528823
1169	27591	764	0.1101102
25326	1782	299	0.0303032
539	41966	2504	0.0231733
9340	54765	2567	0.1919864
22996	11102	12160	0.1556691
27175	19699	1974	0.2039283
188	50347	95344	0.2649823
15039	29938	156	0.164592
2905	19755	119	0.1093303
11027	995	1896	0.0342877
29315	692	5381	0.2016101
12401	3105	9467	0.0395829
6317	312	622	0.2842976
19533	336	21615	0.2422112
949	3867	1052	0.1310265
16167	30039	10595	0.038906
143	361	3168	0.2954291
441	82677	87825	0.1965842
175	3893	578	0.2591198
100	585	50641	0.0854247
5301	2465	4241	0.0866972
185	520	41764	0.10741
13799	33137	39124	0.2088197
225	2293	250	0.0501263
393	138	1793	0.2502275
3079	1615	491	0.094627
5892	25253	1642	0.1423803
181	4153	63284	0.2903515
28026	3176	5221	0.0120455
13326	461	97679	0.265454
91879	2292	5020	0.1142758
2685	5435	1881	0.2298614
66075	2291	2375	0.157988
321	1219	1129	0.182085
8795	133	14097	0.0147129
3905	9041	1214	0.2485337
36066	1706	244	0.2210197
85420	4613	16855	0.1296672
209	78234	1338	0.2908531
501	40292	78220	0.2949431
287	1229	18821	0.011288
106	699	6595	0.2962237
8807	305	54071	0.2914535
540	2117	267	0.1666547
1095	6416	103	0.1520445
1083	4669	25426	0.2870607
798	193	20194	0.0394975
1146	161	100	0.1982033
1516	4607	259	0.1677096
1671	57347	11416	0.0890553
155	3803	15629	0.1411118
425	360	7787	0.0449915
9800	692	401	0.0305551
3514	48465	88674	0.1476025
81115	408	49970	0.1349685
41862	11500	802	0.1054303
196	1421	525	0.2321888
497	74191	59588	0.0589856
65470	14985	826	0.0729162
132	52463	83716	0.2426104
238	4944	496	0.270963
385	872	1194	0.0126431
2345	18254	904	0.1901348
11535	15388	1304	0.260253
5809	104	311	0.2900145
271	14843	336	0.2565163
290	8113	40671	0.1836279
12570	10159	250	0.2782672
17414	273	247	0.0720473
99691	5218	86879	0.0690741
24470	503	6728	0.0796329
27308	401	115	0.025088
5151	10184	1317	0.1287108
417	824	10651	0.0594155
28390	181	20722	0.2865595
875	22899	153	0.0679486
74598	179	118	0.1265713
56349	324	34656	0.1513258
2024	3062	6029	0.2146948
3556	40846	344	0.2869591
28578	22406	33100	0.223377
1160	1093	39369	0.1561434
366	137	443	0.1732944
9260	26740	1415	0.087539
24888	219	10376	0.028935
11287	282	51657	0.1842341
35636	5881	5851	0.1386723
71016	973	997	0.0891734
49466	15046	16540	0.2209332
247	575	33769	0.1997341
721	53894	17768	0.2461536
2878	12251	6311	0.2463991
8592	102	239	0.0164308
57517	35416	7423	0.1564309
45295	219	103	0.1855256
442	6836	10787	0.1567266
19090	823	30428	0.2505092
929	11555	11892	0.2932004
2557	10122	81223	0.1888302
491	145	93701	0.0987587
12984	2660	2352	0.0996101
220	14594	7224	0.1127048
78819	2009	53216	0.0888101
61987	292	83575	0.0926181
2107	175	35633	0.2570833
2491	4327	31063	0.0946552
789	9010	6205	0.1763701
16082	50863	50755	0.1529012
279	5154	13465	0.2757577
11028	3691	4417	0.1354636
39056	17333	89791	0.1397203
463	274	275	0.0461194
1282	901	124	0.1928087
906	184	1914	0.0584425
953	45640	7360	0.0585287
132	195	30329	0.1541997
5144	307	860	0.1395103
63005	30410	306	0.0862607
13691	3953	29876	0.2468314
477	16861	46179	0.0312918
945	13597	78850	0.1621056
38435	25930	11146	0.190375
100	4385	6648	0.0647404
5858	14526	738	0.1729088
126	2271	8353	0.1198057
57601	1632	626	0.079501
95344	916	10746	0.2336524
479	7383	3445	0.2075402
45556	167	5788	0.2474272
3341	208	471	0.2982274
242	37893	29732	0.1601325
52794	18774	116	0.1341451
4146	3260	273	0.1342101
3518	625	5965	0.1900214
29847	46985	72190	0.0110463
776	5338	1698	0.0018523
1808	17544	1493	0.0166451
27515	3932	4604	0.1760983
54783	256	576	0.141833
46403	100	10456	0.1079081
3069	22872	30063	0.057014
951	64538	700	0.2640025
9279	32993	1995	0.135744
758	11998	2084	0.1623739
69170	11605	692	0.130426
40459	116	20993	0.0538566
106	1195	7312	0.0976164
65735	9243	1134	0.2834883
506	218	6461	0.2532485
703	14152	5005	0.2633592
25364	12868	21190	0.1135314
9719	3962	27472	0.2200081
241	48228	35832	0.1690386
152	113	105	0.1652253
4517	13740	5751	0.1445876
9172	4949	872	0.2333918
130	15509	10747	0.2744807
123	52614	15305	0.0639843
4810	1435	5623	0.0916631
76295	18558	326	0.1373902
26476	53219	16458	0.1371926
100	22918	7840	0.1370538
168	41665	317	0.1102529
11463	9514	281	0.1764377
267	1476	24284	0.1071
5193	148	4850	0.2008523
182	67329	29785	0.1810853
112	461	57269	0.0284321
8168	13803	880	0.0859954
43178	9165	7676	0.1349833
5798	728	228	0.2020502
1013	10339	8995	0.2673707
788	8351	2770	0.1071647
16532	70818	4130	0.2138541
651	119	267	0.2143388
53078	85537	30575	0.1876007
718	43556	553	0.0038832
939	2718	64617	0.0753579
187	290	42498	0.0643798
895	6849	246	0.1121901
10334	24981	2418	0.0906809
4935	40631	274	0.024146
24870	238	10676	0.0085978
12411	4680	17028	0.235807
4525	44869	5906	0.2703977
10251	182	738	0.1827195
157	122	1554	0.2173687
102	19908	297	0.0737254
1684	1451	10003	0.1995628
747	964	8370	0.0957591
187	85096	88291	0.1158793
1270	2657	21986	0.1256943
2818	102	126	0.2937145
242	1246	143	0.0078926
7206	7905	325	0.2697718
5436	28503	2082	0.1438098
127	12546	138	0.0935048
368	640	103	0.0398753
1591	5767	39905	0.207365
75445	59202	4683	0.0117949
1700	19668	4588	0.031215
366	1044	26215	0.2788325
1139	79729	7170	0.293847
261	1306	874	0.2874211
5345	1530	3612	0.2030392
3522	37137	38581	0.1332065
6022	644	1885	0.0072503
